,state,season,mmwr_week,age_category,sex,race,rate
1789,Entire Network (RSV-NET),2018-2019,Overall,18+ (Adults),Male,"Black, non-Hispanic",11
1790,Entire Network (RSV-NET),2018-2019,Overall,18+ (Adults),Male,Hispanic,5.5
1791,Entire Network (RSV-NET),2018-2019,Overall,18+ (Adults),Male,"White, non-Hispanic",10.4
1792,Entire Network (RSV-NET),2018-2019,Overall,18-49 years,Female,"A/PI, non-Hispanic",0.7
1793,Entire Network (RSV-NET),2018-2019,Overall,18-49 years,Female,"AI/AN, non-Hispanic",5.2
1794,Entire Network (RSV-NET),2018-2019,Overall,18-49 years,Female,"Black, non-Hispanic",4.1
1795,Entire Network (RSV-NET),2018-2019,Overall,18-49 years,Female,Hispanic,3
1796,Entire Network (RSV-NET),2018-2019,Overall,18-49 years,Female,"White, non-Hispanic",2.5
1797,Entire Network (RSV-NET),2018-2019,Overall,18-49 years,Male,"A/PI, non-Hispanic",1
1798,Entire Network (RSV-NET),2018-2019,Overall,18-49 years,Male,"AI/AN, non-Hispanic",5.6
1799,Entire Network (RSV-NET),2018-2019,Overall,18-49 years,Male,"Black, non-Hispanic",4.1
1800,Entire Network (RSV-NET),2018-2019,Overall,18-49 years,Male,Hispanic,2.3
1801,Entire Network (RSV-NET),2018-2019,Overall,18-49 years,Male,"White, non-Hispanic",1.8
1802,Entire Network (RSV-NET),2018-2019,Overall,5-17 years,Female,"A/PI, non-Hispanic",5.7
1803,Entire Network (RSV-NET),2018-2019,Overall,5-17 years,Female,"AI/AN, non-Hispanic",16.1
1804,Entire Network (RSV-NET),2018-2019,Overall,5-17 years,Female,"Black, non-Hispanic",6.4
1805,Entire Network (RSV-NET),2018-2019,Overall,5-17 years,Female,Hispanic,4
1806,Entire Network (RSV-NET),2018-2019,Overall,5-17 years,Female,"White, non-Hispanic",4
1807,Entire Network (RSV-NET),2018-2019,Overall,5-17 years,Male,"A/PI, non-Hispanic",4.7
1808,Entire Network (RSV-NET),2018-2019,Overall,5-17 years,Male,"AI/AN, non-Hispanic",24.4
1809,Entire Network (RSV-NET),2018-2019,Overall,5-17 years,Male,"Black, non-Hispanic",7.6
1810,Entire Network (RSV-NET),2018-2019,Overall,5-17 years,Male,Hispanic,6.3
1811,Entire Network (RSV-NET),2018-2019,Overall,5-17 years,Male,"White, non-Hispanic",4.5
1812,Entire Network (RSV-NET),2018-2019,Overall,50-64 years,Female,"A/PI, non-Hispanic",2.8
1813,Entire Network (RSV-NET),2018-2019,Overall,50-64 years,Female,"AI/AN, non-Hispanic",28.1
1814,Entire Network (RSV-NET),2018-2019,Overall,50-64 years,Female,"Black, non-Hispanic",16.6
1815,Entire Network (RSV-NET),2018-2019,Overall,50-64 years,Female,Hispanic,14.7
1816,Entire Network (RSV-NET),2018-2019,Overall,50-64 years,Female,"White, non-Hispanic",9
1817,Entire Network (RSV-NET),2018-2019,Overall,50-64 years,Male,"A/PI, non-Hispanic",6.9
1818,Entire Network (RSV-NET),2018-2019,Overall,50-64 years,Male,"AI/AN, non-Hispanic",8.1
1819,Entire Network (RSV-NET),2018-2019,Overall,50-64 years,Male,"Black, non-Hispanic",16.7
1820,Entire Network (RSV-NET),2018-2019,Overall,50-64 years,Male,Hispanic,6.4
1821,Entire Network (RSV-NET),2018-2019,Overall,50-64 years,Male,"White, non-Hispanic",8.7
1822,Entire Network (RSV-NET),2018-2019,Overall,65+ years,Female,"A/PI, non-Hispanic",31.7
1823,Entire Network (RSV-NET),2018-2019,Overall,65+ years,Female,"AI/AN, non-Hispanic",32.7
1824,Entire Network (RSV-NET),2018-2019,Overall,65+ years,Female,"Black, non-Hispanic",43
1825,Entire Network (RSV-NET),2018-2019,Overall,65+ years,Female,Hispanic,41.7
1826,Entire Network (RSV-NET),2018-2019,Overall,65+ years,Female,"White, non-Hispanic",38.8
1827,Entire Network (RSV-NET),2018-2019,Overall,65+ years,Male,"A/PI, non-Hispanic",23.2
1828,Entire Network (RSV-NET),2018-2019,Overall,65+ years,Male,"AI/AN, non-Hispanic",14.5
1829,Entire Network (RSV-NET),2018-2019,Overall,65+ years,Male,"Black, non-Hispanic",34.3
1830,Entire Network (RSV-NET),2018-2019,Overall,65+ years,Male,Hispanic,34.2
1831,Entire Network (RSV-NET),2018-2019,Overall,65+ years,Male,"White, non-Hispanic",34.9
1832,Entire Network (RSV-NET),2019-2020,Overall,----0-<6 months,Female,"A/PI, non-Hispanic",590.4
1833,Entire Network (RSV-NET),2019-2020,Overall,----0-<6 months,Female,"AI/AN, non-Hispanic",1627.9
1834,Entire Network (RSV-NET),2019-2020,Overall,----0-<6 months,Female,"Black, non-Hispanic",1091.1
1835,Entire Network (RSV-NET),2019-2020,Overall,----0-<6 months,Female,Hispanic,1234.4
1836,Entire Network (RSV-NET),2019-2020,Overall,----0-<6 months,Female,"White, non-Hispanic",1058.6
1837,Entire Network (RSV-NET),2019-2020,Overall,----0-<6 months,Male,"A/PI, non-Hispanic",854.9
1838,Entire Network (RSV-NET),2019-2020,Overall,----0-<6 months,Male,"AI/AN, non-Hispanic",2758.6
1839,Entire Network (RSV-NET),2019-2020,Overall,----0-<6 months,Male,"Black, non-Hispanic",1580.5
1840,Entire Network (RSV-NET),2019-2020,Overall,----0-<6 months,Male,Hispanic,1667.4
1841,Entire Network (RSV-NET),2019-2020,Overall,----0-<6 months,Male,"White, non-Hispanic",1401.5
1842,Entire Network (RSV-NET),2019-2020,Overall,----1-<2 years,Female,"A/PI, non-Hispanic",220.3
1843,Entire Network (RSV-NET),2019-2020,Overall,----1-<2 years,Female,"AI/AN, non-Hispanic",586.2
1844,Entire Network (RSV-NET),2019-2020,Overall,----1-<2 years,Female,"Black, non-Hispanic",282.8
1845,Entire Network (RSV-NET),2019-2020,Overall,----1-<2 years,Female,Hispanic,307.3
1846,Entire Network (RSV-NET),2019-2020,Overall,----1-<2 years,Female,"White, non-Hispanic",244.7
1847,Entire Network (RSV-NET),2019-2020,Overall,----1-<2 years,Male,"A/PI, non-Hispanic",312.3
1848,Entire Network (RSV-NET),2019-2020,Overall,----1-<2 years,Male,"AI/AN, non-Hispanic",978
1849,Entire Network (RSV-NET),2019-2020,Overall,----1-<2 years,Male,"Black, non-Hispanic",390.9
1850,Entire Network (RSV-NET),2019-2020,Overall,----1-<2 years,Male,Hispanic,370.4
1851,Entire Network (RSV-NET),2019-2020,Overall,----1-<2 years,Male,"White, non-Hispanic",279.4
1852,Entire Network (RSV-NET),2019-2020,Overall,----12-17 years,Female,"A/PI, non-Hispanic",1
1853,Entire Network (RSV-NET),2019-2020,Overall,----12-17 years,Female,"AI/AN, non-Hispanic",0
1854,Entire Network (RSV-NET),2019-2020,Overall,----12-17 years,Female,"Black, non-Hispanic",3
1855,Entire Network (RSV-NET),2019-2020,Overall,----12-17 years,Female,Hispanic,1.4
1856,Entire Network (RSV-NET),2019-2020,Overall,----12-17 years,Female,"White, non-Hispanic",1.2
1857,Entire Network (RSV-NET),2019-2020,Overall,----12-17 years,Male,"A/PI, non-Hispanic",1
1858,Entire Network (RSV-NET),2019-2020,Overall,----12-17 years,Male,"AI/AN, non-Hispanic",0
1859,Entire Network (RSV-NET),2019-2020,Overall,----12-17 years,Male,"Black, non-Hispanic",2.9
1860,Entire Network (RSV-NET),2019-2020,Overall,----12-17 years,Male,Hispanic,3.9
1861,Entire Network (RSV-NET),2019-2020,Overall,----12-17 years,Male,"White, non-Hispanic",2.2
1862,Entire Network (RSV-NET),2019-2020,Overall,----18-29 years,Female,"A/PI, non-Hispanic",0.4
1863,Entire Network (RSV-NET),2019-2020,Overall,----18-29 years,Female,"AI/AN, non-Hispanic",6.8
1864,Entire Network (RSV-NET),2019-2020,Overall,----18-29 years,Female,"Black, non-Hispanic",4.4
1865,Entire Network (RSV-NET),2019-2020,Overall,----18-29 years,Female,Hispanic,3.5
1866,Entire Network (RSV-NET),2019-2020,Overall,----18-29 years,Female,"White, non-Hispanic",2.8
1867,Entire Network (RSV-NET),2019-2020,Overall,----18-29 years,Male,"A/PI, non-Hispanic",0.4
1868,Entire Network (RSV-NET),2019-2020,Overall,----18-29 years,Male,"AI/AN, non-Hispanic",0
1869,Entire Network (RSV-NET),2019-2020,Overall,----18-29 years,Male,"Black, non-Hispanic",3.7
1870,Entire Network (RSV-NET),2019-2020,Overall,----18-29 years,Male,Hispanic,1.7
1871,Entire Network (RSV-NET),2019-2020,Overall,----18-29 years,Male,"White, non-Hispanic",0.4
1872,Entire Network (RSV-NET),2019-2020,Overall,----2-4 years,Female,"A/PI, non-Hispanic",73
1873,Entire Network (RSV-NET),2019-2020,Overall,----2-4 years,Female,"AI/AN, non-Hispanic",312.4
1874,Entire Network (RSV-NET),2019-2020,Overall,----2-4 years,Female,"Black, non-Hispanic",81.3
1875,Entire Network (RSV-NET),2019-2020,Overall,----2-4 years,Female,Hispanic,112.4
1876,Entire Network (RSV-NET),2019-2020,Overall,----2-4 years,Female,"White, non-Hispanic",82.4
1877,Entire Network (RSV-NET),2019-2020,Overall,----2-4 years,Male,"A/PI, non-Hispanic",58.6
1878,Entire Network (RSV-NET),2019-2020,Overall,----2-4 years,Male,"AI/AN, non-Hispanic",364.8
1879,Entire Network (RSV-NET),2019-2020,Overall,----2-4 years,Male,"Black, non-Hispanic",97.9
1880,Entire Network (RSV-NET),2019-2020,Overall,----2-4 years,Male,Hispanic,122.4
1881,Entire Network (RSV-NET),2019-2020,Overall,----2-4 years,Male,"White, non-Hispanic",84.2
1882,Entire Network (RSV-NET),2019-2020,Overall,----30-39 years,Female,"A/PI, non-Hispanic",0.4
1883,Entire Network (RSV-NET),2019-2020,Overall,----30-39 years,Female,"AI/AN, non-Hispanic",15.5
1884,Entire Network (RSV-NET),2019-2020,Overall,----30-39 years,Female,"Black, non-Hispanic",4.7
1885,Entire Network (RSV-NET),2019-2020,Overall,----30-39 years,Female,Hispanic,3.2
1886,Entire Network (RSV-NET),2019-2020,Overall,----30-39 years,Female,"White, non-Hispanic",3.6
1887,Entire Network (RSV-NET),2019-2020,Overall,----30-39 years,Male,"A/PI, non-Hispanic",2.1
1888,Entire Network (RSV-NET),2019-2020,Overall,----30-39 years,Male,"AI/AN, non-Hispanic",0
1889,Entire Network (RSV-NET),2019-2020,Overall,----30-39 years,Male,"Black, non-Hispanic",3.2
1890,Entire Network (RSV-NET),2019-2020,Overall,----30-39 years,Male,Hispanic,2.1
1891,Entire Network (RSV-NET),2019-2020,Overall,----30-39 years,Male,"White, non-Hispanic",2.4
1892,Entire Network (RSV-NET),2019-2020,Overall,----40-49 years,Female,"A/PI, non-Hispanic",3.6
1893,Entire Network (RSV-NET),2019-2020,Overall,----40-49 years,Female,"AI/AN, non-Hispanic",28.7
1894,Entire Network (RSV-NET),2019-2020,Overall,----40-49 years,Female,"Black, non-Hispanic",11.3
1895,Entire Network (RSV-NET),2019-2020,Overall,----40-49 years,Female,Hispanic,6.1
1896,Entire Network (RSV-NET),2019-2020,Overall,----40-49 years,Female,"White, non-Hispanic",4.2
1897,Entire Network (RSV-NET),2019-2020,Overall,----40-49 years,Male,"A/PI, non-Hispanic",3.6
1898,Entire Network (RSV-NET),2019-2020,Overall,----40-49 years,Male,"AI/AN, non-Hispanic",0
1899,Entire Network (RSV-NET),2019-2020,Overall,----40-49 years,Male,"Black, non-Hispanic",8.7
1900,Entire Network (RSV-NET),2019-2020,Overall,----40-49 years,Male,Hispanic,4.3
1901,Entire Network (RSV-NET),2019-2020,Overall,----40-49 years,Male,"White, non-Hispanic",4.1
1902,Entire Network (RSV-NET),2019-2020,Overall,----5-11 years,Female,"A/PI, non-Hispanic",6.8
1903,Entire Network (RSV-NET),2019-2020,Overall,----5-11 years,Female,"AI/AN, non-Hispanic",62.3
1904,Entire Network (RSV-NET),2019-2020,Overall,----5-11 years,Female,"Black, non-Hispanic",12
1905,Entire Network (RSV-NET),2019-2020,Overall,----5-11 years,Female,Hispanic,12.4
1906,Entire Network (RSV-NET),2019-2020,Overall,----5-11 years,Female,"White, non-Hispanic",7.3
1907,Entire Network (RSV-NET),2019-2020,Overall,----5-11 years,Male,"A/PI, non-Hispanic",5.7
1908,Entire Network (RSV-NET),2019-2020,Overall,----5-11 years,Male,"AI/AN, non-Hispanic",0
1909,Entire Network (RSV-NET),2019-2020,Overall,----5-11 years,Male,"Black, non-Hispanic",8.8
1910,Entire Network (RSV-NET),2019-2020,Overall,----5-11 years,Male,Hispanic,14.6
1911,Entire Network (RSV-NET),2019-2020,Overall,----5-11 years,Male,"White, non-Hispanic",7.3
1912,Entire Network (RSV-NET),2019-2020,Overall,----6-<12 months,Female,"A/PI, non-Hispanic",268.4
1913,Entire Network (RSV-NET),2019-2020,Overall,----6-<12 months,Female,"AI/AN, non-Hispanic",930.2
1914,Entire Network (RSV-NET),2019-2020,Overall,----6-<12 months,Female,"Black, non-Hispanic",445.8
1915,Entire Network (RSV-NET),2019-2020,Overall,----6-<12 months,Female,Hispanic,468.6
1916,Entire Network (RSV-NET),2019-2020,Overall,----6-<12 months,Female,"White, non-Hispanic",467.3
1917,Entire Network (RSV-NET),2019-2020,Overall,----6-<12 months,Male,"A/PI, non-Hispanic",357.3
1918,Entire Network (RSV-NET),2019-2020,Overall,----6-<12 months,Male,"AI/AN, non-Hispanic",1149.4
1919,Entire Network (RSV-NET),2019-2020,Overall,----6-<12 months,Male,"Black, non-Hispanic",566.5
1920,Entire Network (RSV-NET),2019-2020,Overall,----6-<12 months,Male,Hispanic,691.1
1921,Entire Network (RSV-NET),2019-2020,Overall,----6-<12 months,Male,"White, non-Hispanic",503.4
1922,Entire Network (RSV-NET),2019-2020,Overall,----65-74 years,Female,"A/PI, non-Hispanic",17.2
1923,Entire Network (RSV-NET),2019-2020,Overall,----65-74 years,Female,"AI/AN, non-Hispanic",49.2
1924,Entire Network (RSV-NET),2019-2020,Overall,----65-74 years,Female,"Black, non-Hispanic",35.7
1925,Entire Network (RSV-NET),2019-2020,Overall,----65-74 years,Female,Hispanic,38.4
1926,Entire Network (RSV-NET),2019-2020,Overall,----65-74 years,Female,"White, non-Hispanic",24.4
1927,Entire Network (RSV-NET),2019-2020,Overall,----65-74 years,Male,"A/PI, non-Hispanic",10.7
1928,Entire Network (RSV-NET),2019-2020,Overall,----65-74 years,Male,"AI/AN, non-Hispanic",59.8
1929,Entire Network (RSV-NET),2019-2020,Overall,----65-74 years,Male,"Black, non-Hispanic",33.2
1930,Entire Network (RSV-NET),2019-2020,Overall,----65-74 years,Male,Hispanic,27.1
1931,Entire Network (RSV-NET),2019-2020,Overall,----65-74 years,Male,"White, non-Hispanic",24.6
1932,Entire Network (RSV-NET),2019-2020,Overall,----75-84 years,Female,"A/PI, non-Hispanic",41.2
1933,Entire Network (RSV-NET),2019-2020,Overall,----75-84 years,Female,"AI/AN, non-Hispanic",38.2
1934,Entire Network (RSV-NET),2019-2020,Overall,----75-84 years,Female,"Black, non-Hispanic",49.8
1935,Entire Network (RSV-NET),2019-2020,Overall,----75-84 years,Female,Hispanic,90.7
1936,Entire Network (RSV-NET),2019-2020,Overall,----75-84 years,Female,"White, non-Hispanic",54.1
1937,Entire Network (RSV-NET),2019-2020,Overall,----75-84 years,Male,"A/PI, non-Hispanic",41.4
1938,Entire Network (RSV-NET),2019-2020,Overall,----75-84 years,Male,"AI/AN, non-Hispanic",0
1939,Entire Network (RSV-NET),2019-2020,Overall,----75-84 years,Male,"Black, non-Hispanic",39.2
1940,Entire Network (RSV-NET),2019-2020,Overall,----75-84 years,Male,Hispanic,56.5
1941,Entire Network (RSV-NET),2019-2020,Overall,----75-84 years,Male,"White, non-Hispanic",53.8
1942,Entire Network (RSV-NET),2019-2020,Overall,----85+ years,Female,"A/PI, non-Hispanic",78.9
1943,Entire Network (RSV-NET),2019-2020,Overall,----85+ years,Female,"AI/AN, non-Hispanic",0
1944,Entire Network (RSV-NET),2019-2020,Overall,----85+ years,Female,"Black, non-Hispanic",85.8
1945,Entire Network (RSV-NET),2019-2020,Overall,----85+ years,Female,Hispanic,130.6
1946,Entire Network (RSV-NET),2019-2020,Overall,----85+ years,Female,"White, non-Hispanic",124.4
1947,Entire Network (RSV-NET),2019-2020,Overall,----85+ years,Male,"A/PI, non-Hispanic",71.3
1948,Entire Network (RSV-NET),2019-2020,Overall,----85+ years,Male,"AI/AN, non-Hispanic",0
1949,Entire Network (RSV-NET),2019-2020,Overall,----85+ years,Male,"Black, non-Hispanic",40.6
1950,Entire Network (RSV-NET),2019-2020,Overall,----85+ years,Male,Hispanic,149.3
1951,Entire Network (RSV-NET),2019-2020,Overall,----85+ years,Male,"White, non-Hispanic",108.4
1952,Entire Network (RSV-NET),2019-2020,Overall,0-17 (Children),Female,"A/PI, non-Hispanic",48.4
1953,Entire Network (RSV-NET),2019-2020,Overall,0-17 (Children),Female,"AI/AN, non-Hispanic",171.2
1954,Entire Network (RSV-NET),2019-2020,Overall,0-17 (Children),Female,"Black, non-Hispanic",72.1
1955,Entire Network (RSV-NET),2019-2020,Overall,0-17 (Children),Female,Hispanic,86.1
1956,Entire Network (RSV-NET),2019-2020,Overall,0-17 (Children),Female,"White, non-Hispanic",68.8
1957,Entire Network (RSV-NET),2019-2020,Overall,0-17 (Children),Male,"A/PI, non-Hispanic",59.6
1958,Entire Network (RSV-NET),2019-2020,Overall,0-17 (Children),Male,"AI/AN, non-Hispanic",213.7
1959,Entire Network (RSV-NET),2019-2020,Overall,0-17 (Children),Male,"Black, non-Hispanic",94.9
1960,Entire Network (RSV-NET),2019-2020,Overall,0-17 (Children),Male,Hispanic,110.6
1961,Entire Network (RSV-NET),2019-2020,Overall,0-17 (Children),Male,"White, non-Hispanic",81.2
1962,Entire Network (RSV-NET),2019-2020,Overall,0-4 years,Female,"A/PI, non-Hispanic",166.6
1963,Entire Network (RSV-NET),2019-2020,Overall,0-4 years,Female,"AI/AN, non-Hispanic",561.5
1964,Entire Network (RSV-NET),2019-2020,Overall,0-4 years,Female,"Black, non-Hispanic",252.1
1965,Entire Network (RSV-NET),2019-2020,Overall,0-4 years,Female,Hispanic,298.2
1966,Entire Network (RSV-NET),2019-2020,Overall,0-4 years,Female,"White, non-Hispanic",248.6
1967,Entire Network (RSV-NET),2019-2020,Overall,0-4 years,Male,"A/PI, non-Hispanic",208
1968,Entire Network (RSV-NET),2019-2020,Overall,0-4 years,Male,"AI/AN, non-Hispanic",818.3
1969,Entire Network (RSV-NET),2019-2020,Overall,0-4 years,Male,"Black, non-Hispanic",342.8
1970,Entire Network (RSV-NET),2019-2020,Overall,0-4 years,Male,Hispanic,383.3
1971,Entire Network (RSV-NET),2019-2020,Overall,0-4 years,Male,"White, non-Hispanic",294.2
1972,Entire Network (RSV-NET),2019-2020,Overall,18+ (Adults),Female,"A/PI, non-Hispanic",7.2
1973,Entire Network (RSV-NET),2019-2020,Overall,18+ (Adults),Female,"AI/AN, non-Hispanic",21
1974,Entire Network (RSV-NET),2019-2020,Overall,18+ (Adults),Female,"Black, non-Hispanic",17.2
1975,Entire Network (RSV-NET),2019-2020,Overall,18+ (Adults),Female,Hispanic,12.2
1976,Entire Network (RSV-NET),2019-2020,Overall,18+ (Adults),Female,"White, non-Hispanic",16.6
1977,Entire Network (RSV-NET),2019-2020,Overall,18+ (Adults),Male,"A/PI, non-Hispanic",6.6
1978,Entire Network (RSV-NET),2019-2020,Overall,18+ (Adults),Male,"AI/AN, non-Hispanic",9
1979,Entire Network (RSV-NET),2019-2020,Overall,18+ (Adults),Male,"Black, non-Hispanic",12.4
1980,Entire Network (RSV-NET),2019-2020,Overall,18+ (Adults),Male,Hispanic,7.7
1981,Entire Network (RSV-NET),2019-2020,Overall,18+ (Adults),Male,"White, non-Hispanic",12.9
1982,Entire Network (RSV-NET),2019-2020,Overall,18-49 years,Female,"A/PI, non-Hispanic",1.4
1983,Entire Network (RSV-NET),2019-2020,Overall,18-49 years,Female,"AI/AN, non-Hispanic",15.8
1984,Entire Network (RSV-NET),2019-2020,Overall,18-49 years,Female,"Black, non-Hispanic",6.5
1985,Entire Network (RSV-NET),2019-2020,Overall,18-49 years,Female,Hispanic,4.1
1986,Entire Network (RSV-NET),2019-2020,Overall,18-49 years,Female,"White, non-Hispanic",3.5
1987,Entire Network (RSV-NET),2019-2020,Overall,18-49 years,Male,"A/PI, non-Hispanic",1.9
1988,Entire Network (RSV-NET),2019-2020,Overall,18-49 years,Male,"AI/AN, non-Hispanic",0
1989,Entire Network (RSV-NET),2019-2020,Overall,18-49 years,Male,"Black, non-Hispanic",4.9
1990,Entire Network (RSV-NET),2019-2020,Overall,18-49 years,Male,Hispanic,2.6
1991,Entire Network (RSV-NET),2019-2020,Overall,18-49 years,Male,"White, non-Hispanic",2.2
1992,Entire Network (RSV-NET),2019-2020,Overall,5-17 years,Female,"A/PI, non-Hispanic",4.2
1993,Entire Network (RSV-NET),2019-2020,Overall,5-17 years,Female,"AI/AN, non-Hispanic",33.1
1994,Entire Network (RSV-NET),2019-2020,Overall,5-17 years,Female,"Black, non-Hispanic",7.8
1995,Entire Network (RSV-NET),2019-2020,Overall,5-17 years,Female,Hispanic,7.2
1996,Entire Network (RSV-NET),2019-2020,Overall,5-17 years,Female,"White, non-Hispanic",4.4
1997,Entire Network (RSV-NET),2019-2020,Overall,5-17 years,Male,"A/PI, non-Hispanic",3.6
1998,Entire Network (RSV-NET),2019-2020,Overall,5-17 years,Male,"AI/AN, non-Hispanic",0
1999,Entire Network (RSV-NET),2019-2020,Overall,5-17 years,Male,"Black, non-Hispanic",6.1
